season,game_id,player_id,player_name,and1s,and1s_3pt,and1s_flagrant,and1s_made_ft
2020-21,0022000850,202696,Vučević,1,0,0,0
2020-21,0022000850,1629632,White,1,0,0,1
2020-21,0022000857,1627756,Valentine,1,0,0,1
2020-21,0022000857,1630172,Williams,1,0,0,1
2020-21,0022000869,201152,Young,1,0,0,1
2020-21,0022000881,1629690,Mokoka,1,0,0,0
2020-21,0022000896,202696,Vučević,1,0,0,1
2020-21,0022000896,1628464,Theis,1,0,0,1
2020-21,0022000896,201152,Young,1,0,0,1
2020-21,0022000907,1629632,White,1,0,0,1
2020-21,0022000922,1630172,Williams,1,0,0,1
2020-21,0022000922,202696,Vučević,1,0,0,1
2020-21,0022000922,203107,Satoransky,1,0,0,1
2020-21,0022000922,201152,Young,1,0,0,0
2020-21,0022000922,1628464,Theis,1,0,0,1
2020-21,0022000937,1628374,Markkanen,2,0,0,2
2020-21,0022000954,1628464,Theis,1,0,0,0
2020-21,0022000954,202066,Temple,1,0,0,1
2020-21,0022000959,1629632,White,2,0,0,1
2020-21,0022000959,203107,Satoransky,1,0,0,0
2020-21,0022000959,1630172,Williams,2,0,0,1
2020-21,0022000979,1629750,Green,1,0,0,1
2020-21,0022001023,203107,Satoransky,1,0,0,1
2020-21,0022001036,202066,Temple,1,0,0,1
2020-21,0022001036,203897,LaVine,1,0,0,1
2020-21,0022001060,201152,Young,1,0,0,0
2020-21,0022001068,1630172,Williams,1,0,0,1
2021-22,0022100004,203897,LaVine,1,0,0,1
2021-22,0022100022,1627936,Caruso,2,0,0,1
2021-22,0022100022,201942,DeRozan,1,0,0,1
2021-22,0022100022,1628993,Johnson,1,0,0,1
2021-22,0022100022,203897,LaVine,1,0,0,1
2021-22,0022100030,201942,DeRozan,1,0,0,1
2021-22,0022100046,201942,DeRozan,1,0,0,1
2021-22,0022100046,1627936,Caruso,1,0,0,1
2021-22,0022100046,203897,LaVine,1,0,0,1
2021-22,0022100067,203897,LaVine,1,0,0,1
2021-22,0022100067,201942,DeRozan,1,0,0,1
2021-22,0022100083,203897,LaVine,1,0,0,1
2021-22,0022100083,201942,DeRozan,2,0,0,2
2021-22,0022100098,201942,DeRozan,1,0,0,1
2021-22,0022100098,203897,LaVine,1,0,0,1
2021-22,0022100111,203897,LaVine,1,0,0,1
2021-22,0022100135,201942,DeRozan,2,1,0,2
2021-22,0022100148,201942,DeRozan,1,0,0,0
2021-22,0022100148,1630245,Dosunmu,1,0,0,1
2021-22,0022100163,1627936,Caruso,1,0,0,1
2021-22,0022100198,201942,DeRozan,1,0,0,1
2021-22,0022100209,1627884,Jones Jr.,3,0,0,1
2021-22,0022100209,201942,DeRozan,1,0,0,1
2021-22,0022100236,203897,LaVine,2,0,0,2
2021-22,0022100250,201942,DeRozan,1,0,0,1
2021-22,0022100250,1628396,Bradley,1,0,0,1
2021-22,0022100250,203897,LaVine,1,0,0,1
2021-22,0022100271,1630245,Dosunmu,2,0,0,2
2021-22,0022100271,203897,LaVine,1,0,0,1
2021-22,0022100271,201942,DeRozan,1,0,0,1
2021-22,0022100283,1629632,White,1,0,0,0
2021-22,0022100283,202696,Vučević,1,0,0,0
2021-22,0022100283,201942,DeRozan,1,1,0,1
2021-22,0022100296,1627936,Caruso,1,0,0,1
2021-22,0022100296,201942,DeRozan,2,0,0,2
2021-22,0022100296,1627884,Jones Jr.,1,0,0,1
2021-22,0022100307,203897,LaVine,1,0,0,1
2021-22,0022100307,201942,DeRozan,1,0,0,1
2021-22,0022100328,201942,DeRozan,1,0,0,1
2021-22,0022100343,201942,DeRozan,2,0,0,1
2021-22,0022100343,203897,LaVine,1,0,0,0
2021-22,0022100357,1628972,Brown Jr.,1,0,0,1
2021-22,0022100357,1628366,Ball,1,1,1,1
2021-22,0022100357,1627884,Jones Jr.,2,0,0,1
2021-22,0022100367,1628366,Ball,1,1,0,1
2021-22,0022100367,203897,LaVine,1,0,0,0
2021-22,0022100367,1628972,Brown Jr.,1,0,0,1
2021-22,0022100394,1628366,Ball,1,0,0,1
2021-22,0022100394,203897,LaVine,1,0,0,0
2021-22,0022100394,1628972,Brown Jr.,2,0,0,2
2021-22,0022100415,1630245,Dosunmu,1,0,0,1
2021-22,0022100415,201942,DeRozan,1,0,0,1
2021-22,0022100415,1628366,Ball,1,0,0,1
2021-22,0022100448,1627936,Caruso,2,0,0,1
2021-22,0022100448,201942,DeRozan,2,0,0,2
2021-22,0022100459,1628366,Ball,1,0,0,1
2021-22,0022100472,201942,DeRozan,1,0,0,1
2021-22,0022100472,203897,LaVine,2,0,0,2
2021-22,0022100472,1629750,Green,1,0,0,0
2021-22,0022100499,203897,LaVine,1,0,0,0
2021-22,0022100499,201942,DeRozan,1,0,0,1
2021-22,0022100502,203897,LaVine,2,0,0,2
2021-22,0022100502,201942,DeRozan,1,0,0,1
2021-22,0022100502,202696,Vučević,1,0,0,1
2021-22,0022100530,203897,LaVine,1,0,0,1
2021-22,0022100541,203897,LaVine,2,1,0,2
2021-22,0022100541,201942,DeRozan,1,0,0,0
2021-22,0022100541,202696,Vučević,1,0,0,1
2021-22,0022100555,201942,DeRozan,1,0,0,0
2021-22,0022100555,1629632,White,1,0,0,1
2021-22,0022100585,203897,LaVine,2,0,0,2
2021-22,0022100585,1629632,White,1,0,0,1
2021-22,0022100603,1629632,White,1,0,0,0
2021-22,0022100625,201942,DeRozan,1,0,0,1
2021-22,0022100637,201942,DeRozan,1,0,0,1
2021-22,0022100637,1628366,Ball,1,0,0,1
2021-22,0022100637,1629653,Dotson,1,0,0,0
2021-22,0022100637,1630250,Simonovic,1,0,0,1
2021-22,0022100647,201942,DeRozan,1,0,0,1
2021-22,0022100647,202696,Vučević,1,0,0,1
2021-22,0022100658,201942,DeRozan,1,0,0,1
2021-22,0022100658,1630792,Hill,1,0,0,1
2021-22,0022100673,201942,DeRozan,3,0,0,1
2021-22,0022100690,1629632,White,1,0,0,1
2021-22,0022100701,201942,DeRozan,1,0,0,1
2021-22,0022100701,1629632,White,1,0,0,1
2021-22,0022100701,1630245,Dosunmu,1,0,0,1
2021-22,0022100710,1627884,Jones Jr.,1,0,0,0
2021-22,0022100730,1629744,Thomas,1,1,0,0
2021-22,0022100730,202696,Vučević,2,0,0,2
2021-22,0022100742,201942,DeRozan,1,0,0,1
2021-22,0022100742,203897,LaVine,1,0,0,0
2021-22,0022100753,202696,Vučević,1,0,0,1
2021-22,0022100753,203897,LaVine,2,0,0,1
2021-22,0022100753,201942,DeRozan,2,0,0,2
2021-22,0022100769,201942,DeRozan,2,0,0,1
2021-22,0022100769,1629750,Green,1,0,0,0
2021-22,0022100789,1628972,Brown Jr.,1,0,0,1
2021-22,0022100789,201942,DeRozan,1,0,0,1
2021-22,0022100789,202696,Vučević,1,0,0,0
2021-22,0022100802,1630245,Dosunmu,1,0,0,1
2021-22,0022100802,201942,DeRozan,1,0,0,1
2021-22,0022100812,201942,DeRozan,3,0,0,3
2021-22,0022100812,203897,LaVine,1,0,0,1
2021-22,0022100812,1628396,Bradley,1,0,0,1
2021-22,0022100826,201942,DeRozan,3,0,0,2
2021-22,0022100843,201942,DeRozan,1,0,0,1
2021-22,0022100843,1628396,Bradley,1,0,0,0
2021-22,0022100852,202696,Vučević,1,0,0,1
2021-22,0022100861,201942,DeRozan,1,0,0,1
2021-22,0022100861,1627884,Jones Jr.,1,0,0,0
2021-22,0022100878,201942,DeRozan,1,0,0,1
2021-22,0022100891,201942,DeRozan,1,0,0,1
2021-22,0022100909,1629750,Green,1,0,0,1
2021-22,0022100922,201942,DeRozan,1,0,0,1
2021-22,0022100949,201942,DeRozan,2,1,0,2
2021-22,0022100949,203897,LaVine,1,0,0,0
2021-22,0022100949,1627884,Jones Jr.,1,0,0,1
2021-22,0022100982,202696,Vučević,1,0,0,1
2021-22,0022100982,201942,DeRozan,1,0,0,1
2021-22,0022101006,202684,Thompson,1,0,0,1
2021-22,0022101006,201942,DeRozan,3,0,0,3
2021-22,0022101026,201942,DeRozan,1,0,0,1
2021-22,0022101026,203897,LaVine,1,0,0,1
2021-22,0022101041,1630245,Dosunmu,1,0,0,1
2021-22,0022101041,203897,LaVine,1,0,0,1
2021-22,0022101056,202696,Vučević,1,0,0,0
2021-22,0022101076,1629750,Green,2,0,0,1
2021-22,0022101076,202696,Vučević,1,0,0,1
2021-22,0022101076,201942,DeRozan,1,0,0,0
2021-22,0022101082,1630172,Williams,1,0,0,0
2021-22,0022101098,203897,LaVine,1,0,0,1
2021-22,0022101110,202696,Vučević,1,0,0,1
2021-22,0022101110,201942,DeRozan,1,0,0,0
2021-22,0022101110,202684,Thompson,1,0,0,1
2021-22,0022101110,1630245,Dosunmu,1,0,0,1
2021-22,0022101110,1629750,Green,1,0,0,1
2021-22,0022101126,201942,DeRozan,4,0,0,4
2021-22,0022101126,202696,Vučević,1,0,0,1
2021-22,0022101132,1630172,Williams,1,0,0,1
2021-22,0022101132,202696,Vučević,1,0,0,1
2021-22,0022101132,201942,DeRozan,1,0,0,1
2021-22,0022101132,1629750,Green,1,0,0,1
2021-22,0022101149,201942,DeRozan,1,0,0,1
2021-22,0022101164,201942,DeRozan,1,0,0,1
2021-22,0022101164,1629750,Green,1,0,0,1
2021-22,0022101164,203897,LaVine,1,0,0,1
2021-22,0022101164,1627884,Jones Jr.,1,0,0,1
2021-22,0022101183,201942,DeRozan,3,0,0,3
2021-22,0022101183,1630245,Dosunmu,1,0,0,1
2021-22,0022101193,203897,LaVine,1,0,0,1
2021-22,0022101193,202684,Thompson,1,0,0,0
2021-22,0022101193,1630172,Williams,1,0,0,0
2021-22,0022101208,202684,Thompson,1,0,0,1
2021-22,0022101208,1630245,Dosunmu,2,0,0,1
2021-22,0022101224,1630245,Dosunmu,1,0,0,1
2021-22,0022101224,1630172,Williams,1,0,0,1
2021-22,0022101224,1629076,Cook,1,0,0,1
2022-23,0022200007,201942,DeRozan,3,0,0,1
2022-23,0022200007,203083,Drummond,1,0,0,1
2022-23,0022200032,1629632,White,1,0,0,1
2022-23,0022200047,202696,Vučević,1,0,0,1
2022-23,0022200061,201942,DeRozan,1,0,0,1
2022-23,0022200061,202696,Vučević,1,0,0,1
2022-23,0022200077,203083,Drummond,1,0,0,1
2022-23,0022200077,1630172,Williams,1,0,0,1
2022-23,0022200084,203897,LaVine,2,0,0,2
2022-23,0022200084,1627884,Jones Jr.,1,0,0,1
2022-23,0022200103,201942,DeRozan,1,0,0,1
2022-23,0022200111,1629750,Green,1,0,0,0
2022-23,0022200111,201942,DeRozan,1,0,0,1
2022-23,0022200124,201942,DeRozan,3,0,0,3
2022-23,0022200124,203897,LaVine,1,0,0,0
2022-23,0022200141,1629750,Green,1,0,0,1
2022-23,0022200141,201942,DeRozan,2,0,0,2
2022-23,0022200151,1627884,Jones Jr.,1,0,0,1
2022-23,0022200151,201942,DeRozan,1,0,0,1
2022-23,0022200151,203897,LaVine,1,0,0,1
2022-23,0022200166,201942,DeRozan,2,0,0,2
2022-23,0022200166,202696,Vučević,1,0,0,0
2022-23,0022200166,201609,Dragic,1,0,0,1
2022-23,0022200166,1627884,Jones Jr.,1,0,0,1
2022-23,0022200196,203083,Drummond,1,0,0,1
2022-23,0022200196,1630172,Williams,1,0,0,1
2022-23,0022200196,203897,LaVine,1,0,0,1
2022-23,0022200217,201942,DeRozan,1,0,0,1
2022-23,0022200227,201942,DeRozan,4,0,0,4
2022-23,0022200250,202696,Vučević,1,0,0,0
2022-23,0022200267,1630245,Dosunmu,1,0,0,1
2022-23,0022200267,201942,DeRozan,1,0,0,1
2022-23,0022200281,1630245,Dosunmu,1,0,0,1
2022-23,0022200281,203897,LaVine,1,0,0,1
2022-23,0022200281,201942,DeRozan,2,0,0,2
2022-23,0022200281,1627884,Jones Jr.,2,0,0,2
2022-23,0022200306,201942,DeRozan,1,0,0,0
2022-23,0022200321,203897,LaVine,1,0,0,1
2022-23,0022200321,201609,Dragic,1,0,0,0
2022-23,0022200321,1627936,Caruso,1,0,0,1
2022-23,0022200321,1630245,Dosunmu,1,0,0,1
2022-23,0022200336,201942,DeRozan,1,0,0,1
2022-23,0022200336,1629750,Green,2,0,0,1
2022-23,0022200350,203897,LaVine,1,0,0,1
2022-23,0022200350,203083,Drummond,1,0,0,0
2022-23,0022200350,1630172,Williams,1,0,0,1
2022-23,0022200350,201942,DeRozan,1,0,0,1
2022-23,0022200367,1627936,Caruso,1,0,0,1
2022-23,0022200367,202696,Vučević,1,0,0,1
2022-23,0022200367,1629632,White,1,0,0,1
2022-23,0022200367,201942,DeRozan,2,0,0,1
2022-23,0022200391,201942,DeRozan,1,0,0,1
2022-23,0022200391,201609,Dragic,1,0,0,1
2022-23,0022200391,203083,Drummond,1,0,0,0
2022-23,0022200391,1630245,Dosunmu,1,0,0,0
2022-23,0022200400,201942,DeRozan,2,0,0,1
2022-23,0022200400,203083,Drummond,1,0,0,0
2022-23,0022200400,203897,LaVine,1,0,0,1
2022-23,0022200418,1630172,Williams,1,0,0,1
2022-23,0022200418,201942,DeRozan,1,0,0,1
2022-23,0022200418,201609,Dragic,1,1,0,0
2022-23,0022200449,1627884,Jones Jr.,1,0,0,1
2022-23,0022200449,1630172,Williams,1,0,0,1
2022-23,0022200449,1629632,White,1,0,0,0
2022-23,0022200449,201942,DeRozan,1,0,0,1
2022-23,0022200462,203897,LaVine,1,0,0,1
2022-23,0022200485,201942,DeRozan,3,0,0,2
2022-23,0022200485,203897,LaVine,1,0,0,1
2022-23,0022200501,201942,DeRozan,3,0,0,3
2022-23,0022200501,203897,LaVine,1,0,0,0
2022-23,0022200519,201942,DeRozan,2,0,0,2
2022-23,0022200532,203897,LaVine,3,0,0,3
2022-23,0022200532,203083,Drummond,2,0,0,2
2022-23,0022200532,201942,DeRozan,1,0,0,1
2022-23,0022200540,1629750,Green,1,0,0,1
2022-23,0022200540,201942,DeRozan,1,0,0,1
2022-23,0022200552,203897,LaVine,2,0,0,2
2022-23,0022200552,201942,DeRozan,1,0,0,1
2022-23,0022200570,1627884,Jones Jr.,1,0,0,1
2022-23,0022200581,1627884,Jones Jr.,1,0,0,0
2022-23,0022200581,202696,Vučević,1,0,0,1
2022-23,0022200581,201942,DeRozan,1,0,0,1
2022-23,0022200592,203083,Drummond,1,0,0,0
2022-23,0022200592,201942,DeRozan,2,0,0,2
2022-23,0022200606,201942,DeRozan,1,0,0,1
2022-23,0022200619,203897,LaVine,3,0,0,2
2022-23,0022200636,1629632,White,1,0,0,1
2022-23,0022200636,203897,LaVine,1,0,0,1
2022-23,0022200650,1629632,White,1,0,0,1
2022-23,0022200678,1627884,Jones Jr.,1,0,0,1
2022-23,0022200678,201609,Dragic,1,0,0,1
2022-23,0022200678,203897,LaVine,1,0,0,0
2022-23,0022200708,1630172,Williams,1,0,0,0
2022-23,0022200713,201942,DeRozan,3,0,0,3
2022-23,0022200713,203083,Drummond,1,0,0,0
2022-23,0022200732,203897,LaVine,1,0,0,1
2022-23,0022200732,201942,DeRozan,1,0,0,1
2022-23,0022200744,1627936,Caruso,2,0,0,1
2022-23,0022200744,201942,DeRozan,2,0,0,1
2022-23,0022200744,203897,LaVine,1,0,0,1
2022-23,0022200766,203897,LaVine,2,0,0,2
2022-23,0022200781,1630245,Dosunmu,1,0,0,1
2022-23,0022200781,203083,Drummond,1,0,0,1
2022-23,0022200796,203897,LaVine,1,0,0,1
2022-23,0022200811,1629632,White,1,0,0,1
2022-23,0022200811,201942,DeRozan,1,0,0,1
2022-23,0022200811,203897,LaVine,1,0,0,1
2022-23,0022200819,1630245,Dosunmu,1,0,0,1
2022-23,0022200819,1630172,Williams,1,0,0,1
2022-23,0022200819,203897,LaVine,1,0,0,0
2022-23,0022200833,201942,DeRozan,1,0,0,1
2022-23,0022200852,203897,LaVine,1,0,0,1
2022-23,0022200852,203083,Drummond,1,0,0,0
2022-23,0022200852,201942,DeRozan,1,1,0,0
2022-23,0022200863,201942,DeRozan,1,0,0,1
2022-23,0022200863,203897,LaVine,3,0,0,3
2022-23,0022200874,203897,LaVine,2,0,0,2
2022-23,0022200883,203897,LaVine,1,0,0,1
2022-23,0022200883,202696,Vučević,1,0,0,1
2022-23,0022200900,201942,DeRozan,1,0,0,1
2022-23,0022200900,201976,Beverley,1,0,0,0
2022-23,0022200900,203083,Drummond,1,0,0,0
2022-23,0022200912,201942,DeRozan,1,0,0,1
2022-23,0022200925,202696,Vučević,1,0,0,1
2022-23,0022200925,1627936,Caruso,1,0,0,1
2022-23,0022200934,202696,Vučević,2,0,0,1
2022-23,0022200934,201942,DeRozan,2,0,0,1
2022-23,0022200950,201942,DeRozan,1,0,0,1
2022-23,0022200950,203897,LaVine,2,0,0,2
2022-23,0022200950,1630245,Dosunmu,1,0,0,1
2022-23,0022200963,1627936,Caruso,2,0,0,2
2022-23,0022200989,1630172,Williams,1,0,0,1
2022-23,0022200989,202696,Vučević,1,0,0,1
2022-23,0022201009,201942,DeRozan,2,0,0,1
2022-23,0022201009,203897,LaVine,1,0,0,1
2022-23,0022201037,203897,LaVine,1,0,0,1
2022-23,0022201037,202696,Vučević,1,0,0,1
2022-23,0022201037,201942,DeRozan,3,2,1,2
2022-23,0022201050,203897,LaVine,1,0,0,1
2022-23,0022201050,201942,DeRozan,1,0,0,1
2022-23,0022201050,202696,Vučević,1,0,0,1
2022-23,0022201060,203897,LaVine,1,0,0,1
2022-23,0022201060,202696,Vučević,1,0,0,1
2022-23,0022201072,201942,DeRozan,2,0,0,1
2022-23,0022201072,203897,LaVine,2,0,0,1
2022-23,0022201072,202696,Vučević,2,0,0,2
2022-23,0022201072,1627884,Jones Jr.,1,0,0,1
2022-23,0022201087,203897,LaVine,1,0,0,1
2022-23,0022201087,1630245,Dosunmu,1,0,0,1
2022-23,0022201087,1630172,Williams,1,0,0,0
2022-23,0022201104,1629632,White,1,0,0,1
2022-23,0022201104,1631207,Terry,1,0,0,0
2022-23,0022201114,203083,Drummond,1,0,0,0
2022-23,0022201129,201942,DeRozan,1,0,0,1
2022-23,0022201129,203897,LaVine,1,0,0,1
2022-23,0022201140,201942,DeRozan,4,0,0,4
2022-23,0022201140,1630245,Dosunmu,1,0,0,1
2022-23,0022201140,1629632,White,1,0,0,1
2022-23,0022201148,201942,DeRozan,1,0,0,1
2022-23,0022201148,202696,Vučević,2,0,0,2
2022-23,0022201148,203897,LaVine,1,0,0,0
2022-23,0022201165,202696,Vučević,1,0,0,0
2022-23,0022201165,201942,DeRozan,3,0,0,3
2022-23,0022201165,203897,LaVine,2,0,0,1
2022-23,0022201165,1629632,White,1,0,0,1
2022-23,0022201165,1627884,Jones Jr.,1,0,0,1
2022-23,0022201182,202696,Vučević,1,0,0,1
2022-23,0022201182,1629632,White,1,0,0,1
2022-23,0022201193,202696,Vučević,1,0,0,1
2022-23,0022201193,203897,LaVine,1,0,0,1
2022-23,0022201210,1629632,White,2,0,0,2
2022-23,0022201210,202696,Vučević,1,0,0,1
2022-23,0022201210,1630172,Williams,1,0,0,1
2022-23,0022201223,1630245,Dosunmu,1,0,0,0
2023-24,0022300033,203897,LaVine,2,0,0,2
2023-24,0022300033,201942,DeRozan,1,0,0,0
2023-24,0022300033,1629632,White,1,0,0,0
2023-24,0022300053,201942,DeRozan,2,0,0,2
2023-24,0022300070,202696,Vučević,1,0,0,1
2023-24,0022300082,202696,Vučević,1,0,0,0
2023-24,0022300082,1629632,White,1,0,0,1
2023-24,0022300082,201942,DeRozan,3,0,0,1
2023-24,0022300088,202696,Vučević,1,0,0,1
2023-24,0022300088,203897,LaVine,2,0,0,1
2023-24,0022300102,202696,Vučević,2,0,0,2
2023-24,0022300139,1627936,Caruso,1,0,0,1
2023-24,0022300139,1628975,Carter,1,0,0,0
2023-24,0022300139,1628470,Craig,1,0,0,1
2023-24,0022300152,203897,LaVine,1,0,0,0
2023-24,0022300152,203083,Drummond,1,0,0,1
2023-24,0022300152,201942,DeRozan,1,0,0,1
2023-24,0022300162,203897,LaVine,1,0,0,1
2023-24,0022300162,201942,DeRozan,1,0,0,1
2023-24,0022300162,202696,Vučević,1,0,0,0
2023-24,0022300181,201942,DeRozan,3,0,0,3
2023-24,0022300190,202696,Vučević,1,0,0,1
2023-24,0022300190,1628470,Craig,1,0,0,1
2023-24,0022300190,203897,LaVine,2,0,0,2
2023-24,0022300196,1628470,Craig,1,0,0,1
2023-24,0022300220,1629632,White,2,0,0,2
2023-24,0022300220,201942,DeRozan,1,0,0,1
2023-24,0022300234,201942,DeRozan,2,0,0,2
2023-24,0022300250,201942,DeRozan,1,0,0,1
2023-24,0022300250,203083,Drummond,1,0,0,1
2023-24,0022300285,201942,DeRozan,1,0,0,1
2023-24,0022300285,1629632,White,1,0,0,1
2023-24,0022300300,201942,DeRozan,2,0,0,1
2023-24,0022300300,203083,Drummond,1,0,0,1
2023-24,0022300307,202696,Vučević,1,0,0,1
2023-24,0022300307,203083,Drummond,1,0,0,1
2023-24,0022300320,1628470,Craig,1,0,0,1
2023-24,0022300337,1628470,Craig,1,0,0,1
2023-24,0022300337,1630172,Williams,1,0,0,1
2023-24,0022300337,201942,DeRozan,1,0,0,1
2023-24,0022300351,1627936,Caruso,1,0,0,0
2023-24,0022300370,201942,DeRozan,1,0,0,1
2023-24,0022300376,203083,Drummond,1,0,0,0
2023-24,0022300396,201942,DeRozan,2,0,0,2
2023-24,0022300396,1630172,Williams,1,0,0,1
2023-24,0022300408,201942,DeRozan,1,0,0,1
2023-24,0022300422,1630172,Williams,2,0,0,2
2023-24,0022300442,1629632,White,2,0,0,2
2023-24,0022300459,1629632,White,1,0,0,1
2023-24,0022300459,1641766,Sanogo,1,0,0,0
2023-24,0022300468,201942,DeRozan,1,0,0,1
2023-24,0022300468,1627936,Caruso,1,0,0,1
2023-24,0022300484,201942,DeRozan,1,0,0,1
2023-24,0022300484,1630678,Taylor,1,0,0,1
2023-24,0022300506,1629632,White,1,0,0,0
2023-24,0022300506,203083,Drummond,1,0,0,1
2023-24,0022300523,203897,LaVine,1,0,0,1
2023-24,0022300536,201942,DeRozan,4,0,0,3
2023-24,0022300536,203897,LaVine,1,0,0,1
2023-24,0022300548,202696,Vučević,1,0,0,0
2023-24,0022300548,203083,Drummond,1,0,0,0
2023-24,0022300561,1630245,Dosunmu,1,0,0,1
2023-24,0022300561,1629632,White,1,0,0,0
2023-24,0022300580,201942,DeRozan,1,0,0,1
2023-24,0022300580,203897,LaVine,1,0,0,1
2023-24,0022300580,1629632,White,1,0,0,1
2023-24,0022300597,1630245,Dosunmu,1,0,0,1
2023-24,0022300612,1629632,White,1,0,0,1
2023-24,0022300633,1630245,Dosunmu,2,1,0,2
2023-24,0022300633,1629632,White,1,0,0,1
2023-24,0022300633,201942,DeRozan,1,0,0,0
2023-24,0022300656,1641763,Phillips,2,0,0,0
2023-24,0022300656,1629632,White,1,0,0,0
2023-24,0022300656,203083,Drummond,1,0,0,1
2023-24,0022300672,1641763,Phillips,1,1,0,1
2023-24,0022300672,201942,DeRozan,2,0,0,1
2023-24,0022300674,203083,Drummond,1,0,0,0
2023-24,0022300674,1629632,White,2,0,0,1
2023-24,0022300700,201942,DeRozan,1,0,0,1
2023-24,0022300723,1630245,Dosunmu,1,0,0,0
2023-24,0022300723,1629632,White,1,0,0,1
2023-24,0022300737,203083,Drummond,1,0,0,1
2023-24,0022300737,1627936,Caruso,1,0,0,1
2023-24,0022300752,201942,DeRozan,2,0,0,2
2023-24,0022300763,201942,DeRozan,1,0,0,1
2023-24,0022300763,202696,Vučević,1,0,0,1
2023-24,0022300763,1629632,White,1,0,0,1
2023-24,0022300763,1630245,Dosunmu,1,0,0,0
2023-24,0022300781,201942,DeRozan,1,0,0,1
2023-24,0022300823,201942,DeRozan,2,0,0,1
2023-24,0022300823,203083,Drummond,1,0,0,1
2023-24,0022300839,201942,DeRozan,1,0,0,1
2023-24,0022300839,202696,Vučević,1,0,0,0
2023-24,0022300846,1641763,Phillips,1,0,0,1
2023-24,0022300864,203083,Drummond,1,0,0,1
2023-24,0022300864,1630245,Dosunmu,1,0,0,1
2023-24,0022300883,1627936,Caruso,1,0,0,0
2023-24,0022300883,1629632,White,2,0,0,2
2023-24,0022300898,201942,DeRozan,1,0,0,1
2023-24,0022300907,201942,DeRozan,5,1,0,4
2023-24,0022300917,201942,DeRozan,1,0,0,1
2023-24,0022300935,201942,DeRozan,1,0,0,1
2023-24,0022300935,1629632,White,1,0,0,1
2023-24,0022300935,1641763,Phillips,1,0,0,1
2023-24,0022300948,201942,DeRozan,3,0,0,3
2023-24,0022300956,203083,Drummond,1,0,0,1
2023-24,0022300956,201942,DeRozan,1,0,0,1
2023-24,0022300956,202696,Vučević,1,0,0,1
2023-24,0022300971,202696,Vučević,2,0,0,2
2023-24,0022300986,203083,Drummond,1,0,0,1
2023-24,0022300986,1630245,Dosunmu,1,0,0,1
2023-24,0022300986,201942,DeRozan,1,0,0,1
2023-24,0022301006,1630245,Dosunmu,1,0,0,1
2023-24,0022301023,201942,DeRozan,1,0,0,1
2023-24,0022301023,203083,Drummond,1,0,0,1
2023-24,0022301037,1630245,Dosunmu,1,0,0,0
2023-24,0022301037,201942,DeRozan,1,0,0,1
2023-24,0022301054,203083,Drummond,1,0,0,1
2023-24,0022301054,201942,DeRozan,2,0,0,2
2023-24,0022301054,202696,Vučević,1,0,0,1
2023-24,0022301084,1629632,White,1,0,0,1
2023-24,0022301084,201942,DeRozan,1,0,0,1
2023-24,0022301119,201942,DeRozan,2,0,0,2
2023-24,0022301136,201942,DeRozan,3,0,0,1
2023-24,0022301136,1629750,Green,2,0,0,1
2023-24,0022301149,201942,DeRozan,1,0,0,0
2023-24,0022301166,202696,Vučević,2,0,0,1
2023-24,0022301166,1628470,Craig,1,0,0,1
2023-24,0022301172,1631207,Terry,2,0,0,1
2023-24,0022301172,1629750,Green,1,0,0,1
2023-24,0022301172,1641931,Bitim,1,1,0,1
2023-24,0022301172,1641766,Sanogo,1,0,0,1
2023-24,0022301172,1629632,White,1,0,0,1
2023-24,0022301190,201942,DeRozan,2,0,0,1
2023-24,0022301190,202696,Vučević,1,0,0,1
2023-24,0022301190,1631207,Terry,1,0,0,0
2023-24,0022301211,1629632,White,1,0,0,0
2023-24,0022301223,201942,DeRozan,4,0,0,1
2023-24,0022301223,1629632,White,1,0,0,1
2023-24,0022301223,202696,Vučević,1,0,0,1
2024-25,0022400013,202696,Vučević,1,0,0,1
2024-25,0022400013,1629632,White,1,0,0,1
2024-25,0022400030,1630581,Giddey,1,0,0,1
2024-25,0022400035,1641763,Phillips,1,0,0,1
2024-25,0022400035,1630188,Smith,1,0,0,0
2024-25,0022400047,203897,LaVine,1,0,0,1
2024-25,0022400069,1630188,Smith,2,0,0,2
2024-25,0022400069,202696,Vučević,1,0,0,1
2024-25,0022400069,1630581,Giddey,1,0,0,0
2024-25,0022400069,203897,LaVine,1,0,0,0
2024-25,0022400083,203897,LaVine,1,0,0,1
2024-25,0022400083,1630172,Williams,1,0,0,1
2024-25,0022400091,1641763,Phillips,1,0,0,1
2024-25,0022400091,1629632,White,2,0,0,2
2024-25,0022400108,203897,LaVine,1,0,0,1
2024-25,0022400108,1629632,White,1,0,0,1
2024-25,0022400108,1630188,Smith,1,0,0,1
2024-25,0022400123,1630245,Dosunmu,1,0,0,0
2024-25,0022400136,202696,Vučević,1,0,0,1
2024-25,0022400160,1630245,Dosunmu,1,0,0,1
2024-25,0022400160,202696,Vučević,1,0,0,1
2024-25,0022400160,1631207,Terry,1,0,0,0
2024-25,0022400160,1629659,Horton-Tucker,1,0,0,1
2024-25,0022400160,1630581,Giddey,1,0,0,1
2024-25,0022400176,1641763,Phillips,1,0,0,0
2024-25,0022400181,1630581,Giddey,1,0,0,0
2024-25,0022400198,1629632,White,1,0,0,1
