loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
18,25,3,True,2PT,Restricted Area,Center(C)
72,241,25,True,3PT,Above the Break 3,Center(C)
-78,140,16,True,2PT,Mid-Range,Left Side Center(LC)
86,228,24,False,3PT,Above the Break 3,Right Side Center(RC)
45,149,15,False,2PT,Mid-Range,Center(C)
9,22,2,False,2PT,Restricted Area,Center(C)
-11,22,2,True,2PT,Restricted Area,Center(C)
-23,45,5,False,2PT,In The Paint (Non-RA),Center(C)
-21,53,5,False,2PT,In The Paint (Non-RA),Center(C)
-8,30,3,True,2PT,Restricted Area,Center(C)
-116,227,25,True,3PT,Above the Break 3,Left Side Center(LC)
-40,82,9,False,2PT,In The Paint (Non-RA),Center(C)
-2,23,2,True,2PT,Restricted Area,Center(C)
15,12,1,False,2PT,Restricted Area,Center(C)
-15,25,2,True,2PT,Restricted Area,Center(C)
-190,164,25,True,3PT,Above the Break 3,Left Side Center(LC)
1,14,1,True,2PT,Restricted Area,Center(C)
-76,159,17,False,2PT,Mid-Range,Left Side Center(LC)
10,20,2,False,2PT,Restricted Area,Center(C)
2,181,18,True,2PT,Mid-Range,Center(C)
6,20,2,True,2PT,Restricted Area,Center(C)
15,9,1,False,2PT,Restricted Area,Center(C)
-3,11,1,False,2PT,Restricted Area,Center(C)
-30,11,3,False,2PT,Restricted Area,Center(C)
77,41,8,True,2PT,In The Paint (Non-RA),Right Side(R)
-149,195,24,False,3PT,Above the Break 3,Left Side Center(LC)
21,25,3,True,2PT,Restricted Area,Center(C)
7,26,2,True,2PT,Restricted Area,Center(C)
-108,178,20,False,2PT,Mid-Range,Left Side Center(LC)
-7,75,7,False,2PT,In The Paint (Non-RA),Center(C)
-5,23,2,False,2PT,Restricted Area,Center(C)
3,32,3,True,2PT,Restricted Area,Center(C)
-48,119,12,True,2PT,In The Paint (Non-RA),Center(C)
53,78,9,True,2PT,In The Paint (Non-RA),Right Side(R)
125,31,12,False,2PT,Mid-Range,Right Side(R)
13,33,3,True,2PT,Restricted Area,Center(C)
146,82,16,True,2PT,Mid-Range,Right Side(R)
17,20,2,True,2PT,Restricted Area,Center(C)
-4,359,35,False,3PT,Above the Break 3,Center(C)
162,129,20,False,2PT,Mid-Range,Right Side Center(RC)
-193,-11,19,False,2PT,Mid-Range,Left Side(L)
-179,36,18,True,2PT,Mid-Range,Left Side(L)
-15,26,3,True,2PT,Restricted Area,Center(C)
23,19,2,True,2PT,Restricted Area,Center(C)
129,168,21,False,2PT,Mid-Range,Right Side Center(RC)
141,167,21,True,2PT,Mid-Range,Right Side Center(RC)
-15,25,2,False,2PT,Restricted Area,Center(C)
-2,17,1,True,2PT,Restricted Area,Center(C)
12,17,2,True,2PT,Restricted Area,Center(C)
26,15,3,False,2PT,Restricted Area,Center(C)
13,11,1,True,2PT,Restricted Area,Center(C)
-229,-19,22,False,3PT,Left Corner 3,Left Side(L)
155,195,24,True,3PT,Above the Break 3,Right Side Center(RC)
-229,-13,22,True,3PT,Left Corner 3,Left Side(L)
23,220,22,False,2PT,Mid-Range,Center(C)
-198,151,24,False,3PT,Above the Break 3,Left Side Center(LC)
23,19,2,True,2PT,Restricted Area,Center(C)
-2,15,1,True,2PT,Restricted Area,Center(C)
-235,-2,23,True,3PT,Left Corner 3,Left Side(L)
-153,0,15,False,2PT,Mid-Range,Left Side(L)
133,186,22,False,2PT,Mid-Range,Right Side Center(RC)
-149,102,18,True,2PT,Mid-Range,Left Side(L)
-7,33,3,True,2PT,Restricted Area,Center(C)
136,164,21,False,2PT,Mid-Range,Right Side Center(RC)
157,20,15,False,2PT,Mid-Range,Right Side(R)
20,11,2,True,2PT,Restricted Area,Center(C)
-43,15,4,False,2PT,In The Paint (Non-RA),Center(C)
-7,26,2,True,2PT,Restricted Area,Center(C)
8,14,1,True,2PT,Restricted Area,Center(C)
59,45,7,False,2PT,In The Paint (Non-RA),Center(C)
1,255,25,True,3PT,Above the Break 3,Center(C)
-86,15,8,True,2PT,Mid-Range,Left Side(L)
61,197,20,False,2PT,Mid-Range,Center(C)
121,228,25,False,3PT,Above the Break 3,Right Side Center(RC)
9,19,2,False,2PT,Restricted Area,Center(C)
6,26,2,False,2PT,Restricted Area,Center(C)
0,17,1,False,2PT,Restricted Area,Center(C)
-147,11,14,False,2PT,Mid-Range,Left Side(L)
42,121,12,False,2PT,In The Paint (Non-RA),Center(C)
-112,72,13,True,2PT,Mid-Range,Left Side(L)
-11,28,3,True,2PT,Restricted Area,Center(C)
-19,197,19,False,2PT,Mid-Range,Center(C)
13,26,2,False,2PT,Restricted Area,Center(C)
23,25,3,True,2PT,Restricted Area,Center(C)
-177,3,17,False,2PT,Mid-Range,Left Side(L)
18,12,2,True,2PT,Restricted Area,Center(C)
159,370,40,True,3PT,Above the Break 3,Right Side Center(RC)
-24,22,3,False,2PT,Restricted Area,Center(C)
-38,20,4,False,2PT,In The Paint (Non-RA),Center(C)
-144,121,18,False,2PT,Mid-Range,Left Side Center(LC)
234,1,23,False,3PT,Right Corner 3,Right Side(R)
-54,34,6,True,2PT,In The Paint (Non-RA),Center(C)
56,107,12,False,2PT,In The Paint (Non-RA),Center(C)
24,22,3,True,2PT,Restricted Area,Center(C)
-13,11,1,True,2PT,Restricted Area,Center(C)
200,-14,20,False,2PT,Mid-Range,Right Side(R)
155,7,15,True,2PT,Mid-Range,Right Side(R)
10,15,1,True,2PT,Restricted Area,Center(C)
-95,132,16,False,2PT,Mid-Range,Left Side Center(LC)
26,14,2,True,2PT,Restricted Area,Center(C)
24,19,3,True,2PT,Restricted Area,Center(C)
-6,20,2,False,2PT,Restricted Area,Center(C)
-11,12,1,False,2PT,Restricted Area,Center(C)
-59,19,6,False,2PT,In The Paint (Non-RA),Center(C)
42,67,7,False,2PT,In The Paint (Non-RA),Center(C)
-120,97,15,True,2PT,Mid-Range,Left Side(L)
-109,230,25,True,3PT,Above the Break 3,Left Side Center(LC)
-5,4,0,True,2PT,Restricted Area,Center(C)
-48,254,25,True,3PT,Above the Break 3,Center(C)
228,101,24,False,3PT,Above the Break 3,Right Side Center(RC)
1,1,0,False,2PT,Restricted Area,Center(C)
-4,23,2,False,2PT,Restricted Area,Center(C)
-10,195,19,True,2PT,Mid-Range,Center(C)
-89,157,18,False,2PT,Mid-Range,Left Side Center(LC)
-123,110,16,False,2PT,Mid-Range,Left Side Center(LC)
127,162,20,False,2PT,Mid-Range,Right Side Center(RC)
220,41,22,False,2PT,Right Corner 3,Right Side(R)
-142,113,18,True,2PT,Mid-Range,Left Side Center(LC)
-4,118,11,True,2PT,In The Paint (Non-RA),Center(C)
-4,1,0,True,2PT,Restricted Area,Center(C)
67,145,15,False,2PT,Mid-Range,Center(C)
2,0,0,False,2PT,Restricted Area,Center(C)
-128,386,40,False,3PT,Above the Break 3,Left Side Center(LC)
-114,156,19,False,2PT,Mid-Range,Left Side Center(LC)
133,153,20,False,2PT,Mid-Range,Right Side Center(RC)
-5,1,0,True,2PT,Restricted Area,Center(C)
-139,135,19,False,2PT,Mid-Range,Left Side Center(LC)
-125,60,13,False,2PT,Mid-Range,Left Side(L)
12,203,20,True,2PT,Mid-Range,Center(C)
111,162,19,False,2PT,Mid-Range,Right Side Center(RC)
160,56,16,True,2PT,Mid-Range,Right Side(R)
-7,-6,0,True,2PT,Restricted Area,Center(C)
171,19,17,False,2PT,Mid-Range,Right Side(R)
-5,6,0,True,2PT,Restricted Area,Center(C)
-67,66,9,False,2PT,In The Paint (Non-RA),Left Side(L)
-6,33,3,False,2PT,Restricted Area,Center(C)
-2,-5,0,True,2PT,Restricted Area,Center(C)
0,-3,0,False,2PT,Restricted Area,Center(C)
-149,201,25,False,3PT,Above the Break 3,Left Side Center(LC)
129,175,21,False,2PT,Mid-Range,Right Side Center(RC)
70,75,10,False,2PT,In The Paint (Non-RA),Right Side(R)
1,0,0,True,2PT,Restricted Area,Center(C)
-7,0,0,True,2PT,Restricted Area,Center(C)
228,41,23,True,3PT,Right Corner 3,Right Side(R)
147,83,16,False,2PT,Mid-Range,Right Side(R)
163,192,25,False,3PT,Above the Break 3,Right Side Center(RC)
-7,55,5,False,2PT,In The Paint (Non-RA),Center(C)
3,1,0,False,2PT,Restricted Area,Center(C)
-147,124,19,True,2PT,Mid-Range,Left Side Center(LC)
-239,75,25,True,3PT,Left Corner 3,Left Side(L)
-5,6,0,False,2PT,Restricted Area,Center(C)
3,3,0,False,2PT,Restricted Area,Center(C)
-2,0,0,True,2PT,Restricted Area,Center(C)
-152,156,21,False,2PT,Mid-Range,Left Side Center(LC)
-147,205,25,True,3PT,Above the Break 3,Left Side Center(LC)
228,39,23,False,3PT,Right Corner 3,Right Side(R)
-34,61,6,True,2PT,In The Paint (Non-RA),Center(C)
1,3,0,True,2PT,Restricted Area,Center(C)
-13,42,4,True,2PT,In The Paint (Non-RA),Center(C)
1,1,0,True,2PT,Restricted Area,Center(C)
-120,127,17,False,2PT,Mid-Range,Left Side Center(LC)
127,224,25,False,3PT,Above the Break 3,Right Side Center(RC)
-157,200,25,False,3PT,Above the Break 3,Left Side Center(LC)
223,52,22,False,3PT,Right Corner 3,Right Side(R)
-11,23,2,False,2PT,Restricted Area,Center(C)
173,189,25,True,3PT,Above the Break 3,Right Side Center(RC)
7,176,17,True,2PT,Mid-Range,Center(C)
-201,25,20,True,2PT,Mid-Range,Left Side(L)
-180,71,19,False,2PT,Mid-Range,Left Side(L)
0,63,6,False,2PT,In The Paint (Non-RA),Center(C)
-48,31,5,True,2PT,In The Paint (Non-RA),Center(C)
12,14,1,False,2PT,Restricted Area,Center(C)
78,173,18,True,2PT,Mid-Range,Right Side Center(RC)
157,205,25,False,3PT,Above the Break 3,Right Side Center(RC)
-8,0,0,True,2PT,Restricted Area,Center(C)
-242,11,24,False,3PT,Left Corner 3,Left Side(L)
91,30,9,False,2PT,Mid-Range,Right Side(R)
-175,78,19,True,2PT,Mid-Range,Left Side(L)
-5,7,0,False,2PT,Restricted Area,Center(C)
-10,1,1,True,2PT,Restricted Area,Center(C)
-5,0,0,True,2PT,Restricted Area,Center(C)
-2,167,16,False,2PT,Mid-Range,Center(C)
4,-2,0,True,2PT,Restricted Area,Center(C)
12,15,1,True,2PT,Restricted Area,Center(C)
135,172,21,True,2PT,Mid-Range,Right Side Center(RC)
18,12,2,False,2PT,Restricted Area,Center(C)
-78,156,17,False,2PT,Mid-Range,Left Side Center(LC)
160,78,17,False,2PT,Mid-Range,Right Side(R)
-171,172,24,False,3PT,Above the Break 3,Left Side Center(LC)
-133,148,19,False,2PT,Mid-Range,Left Side Center(LC)
130,31,13,False,2PT,Mid-Range,Right Side(R)
-21,22,3,False,2PT,Restricted Area,Center(C)
239,-14,23,False,3PT,Right Corner 3,Right Side(R)
-106,190,21,False,2PT,Mid-Range,Left Side Center(LC)
170,116,20,True,2PT,Mid-Range,Right Side(R)
81,211,22,False,2PT,Mid-Range,Right Side Center(RC)
-174,129,21,False,2PT,Mid-Range,Left Side Center(LC)
10,50,5,True,2PT,In The Paint (Non-RA),Center(C)
7,20,2,False,2PT,Restricted Area,Center(C)
6,30,3,False,2PT,Restricted Area,Center(C)
143,86,16,False,2PT,Mid-Range,Right Side(R)
7,12,1,True,2PT,Restricted Area,Center(C)
181,399,43,False,3PT,Above the Break 3,Back Court(BC)
7,19,2,False,2PT,Restricted Area,Center(C)
-117,127,17,False,2PT,Mid-Range,Left Side Center(LC)
-147,146,20,False,2PT,Mid-Range,Left Side Center(LC)
-177,178,25,True,3PT,Above the Break 3,Left Side Center(LC)
-38,239,24,False,3PT,Above the Break 3,Center(C)
54,244,24,False,3PT,Above the Break 3,Center(C)
-8,29,3,False,2PT,Restricted Area,Center(C)
37,39,5,False,2PT,In The Paint (Non-RA),Center(C)
73,187,20,False,2PT,Mid-Range,Right Side Center(RC)
-1,19,1,False,2PT,Restricted Area,Center(C)
-8,11,1,True,2PT,Restricted Area,Center(C)
0,252,25,True,3PT,Above the Break 3,Center(C)
17,7,1,False,2PT,Restricted Area,Center(C)
-158,181,24,True,3PT,Above the Break 3,Left Side Center(LC)
170,187,25,True,3PT,Above the Break 3,Right Side Center(RC)
-10,9,1,True,2PT,Restricted Area,Center(C)
-177,20,17,True,2PT,Mid-Range,Left Side(L)
-21,28,3,True,2PT,Restricted Area,Center(C)
12,23,2,True,2PT,Restricted Area,Center(C)
-142,134,19,False,2PT,Mid-Range,Left Side Center(LC)
12,19,2,False,2PT,Restricted Area,Center(C)
7,28,2,False,2PT,Restricted Area,Center(C)
106,20,10,True,2PT,Mid-Range,Right Side(R)
-150,126,19,False,2PT,Mid-Range,Left Side Center(LC)
4,25,2,True,2PT,Restricted Area,Center(C)
-38,75,8,True,2PT,In The Paint (Non-RA),Center(C)
-76,19,7,False,2PT,In The Paint (Non-RA),Center(C)
-224,11,22,False,3PT,Left Corner 3,Left Side(L)
91,50,10,False,2PT,Mid-Range,Right Side(R)
159,200,25,True,3PT,Above the Break 3,Right Side Center(RC)
88,61,10,False,2PT,Mid-Range,Right Side(R)
12,28,3,True,2PT,Restricted Area,Center(C)
4,12,1,False,2PT,Restricted Area,Center(C)
-7,14,1,False,2PT,Restricted Area,Center(C)
9,7,1,True,2PT,Restricted Area,Center(C)
-120,228,25,True,3PT,Above the Break 3,Left Side Center(LC)
26,157,15,True,2PT,Mid-Range,Center(C)
2,15,1,True,2PT,Restricted Area,Center(C)
-160,50,16,True,2PT,Mid-Range,Left Side(L)
147,208,25,True,3PT,Above the Break 3,Right Side Center(RC)
36,198,20,True,2PT,Mid-Range,Center(C)
170,539,56,False,3PT,Backcourt,Back Court(BC)
3,215,21,False,2PT,Mid-Range,Center(C)
-103,56,11,True,2PT,Mid-Range,Left Side(L)
121,45,12,False,2PT,Mid-Range,Right Side(R)
195,34,19,False,2PT,Mid-Range,Right Side(R)
13,15,1,False,2PT,Restricted Area,Center(C)
177,33,18,True,2PT,Mid-Range,Right Side(R)
146,30,14,False,2PT,Mid-Range,Right Side(R)
-2,25,2,True,2PT,Restricted Area,Center(C)
-59,250,25,False,3PT,Above the Break 3,Center(C)
28,194,19,False,2PT,Mid-Range,Center(C)
212,-5,21,True,2PT,Mid-Range,Right Side(R)
-157,186,24,True,3PT,Above the Break 3,Left Side Center(LC)
-64,205,21,False,2PT,Mid-Range,Center(C)
97,20,9,False,2PT,Mid-Range,Right Side(R)
81,241,25,False,3PT,Above the Break 3,Right Side Center(RC)
-11,14,1,True,2PT,Restricted Area,Center(C)
-8,12,1,False,2PT,Restricted Area,Center(C)
-64,134,14,True,2PT,In The Paint (Non-RA),Center(C)
-40,4,4,False,2PT,In The Paint (Non-RA),Center(C)
-40,56,6,False,2PT,In The Paint (Non-RA),Center(C)
28,194,19,True,2PT,Mid-Range,Center(C)
-223,-13,22,False,3PT,Left Corner 3,Left Side(L)
-48,148,15,False,2PT,Mid-Range,Center(C)
-4,16,1,True,2PT,Restricted Area,Center(C)
-168,173,24,True,3PT,Above the Break 3,Left Side Center(LC)
6,69,6,True,2PT,In The Paint (Non-RA),Center(C)
-5,52,5,False,2PT,In The Paint (Non-RA),Center(C)
-106,148,18,True,2PT,Mid-Range,Left Side Center(LC)
88,154,17,True,2PT,Mid-Range,Right Side Center(RC)
-16,11,1,True,2PT,Restricted Area,Center(C)
187,110,21,True,2PT,Mid-Range,Right Side(R)
-231,-5,23,False,3PT,Left Corner 3,Left Side(L)
7,45,4,False,2PT,In The Paint (Non-RA),Center(C)
105,134,17,False,2PT,Mid-Range,Right Side Center(RC)
34,34,4,False,2PT,In The Paint (Non-RA),Center(C)
18,7,1,True,2PT,Restricted Area,Center(C)
-9,24,2,False,2PT,Restricted Area,Center(C)
4,30,3,False,2PT,Restricted Area,Center(C)
-142,197,24,True,3PT,Above the Break 3,Left Side Center(LC)
-150,157,21,False,2PT,Mid-Range,Left Side Center(LC)
21,112,11,False,2PT,In The Paint (Non-RA),Center(C)
20,20,2,False,2PT,Restricted Area,Center(C)
-155,194,24,False,3PT,Above the Break 3,Left Side Center(LC)
-29,39,4,False,2PT,In The Paint (Non-RA),Center(C)
0,23,2,True,2PT,Restricted Area,Center(C)
-59,172,18,False,2PT,Mid-Range,Left Side Center(LC)
-5,14,1,False,2PT,Restricted Area,Center(C)
31,11,3,True,2PT,Restricted Area,Center(C)
-92,138,16,True,2PT,Mid-Range,Left Side Center(LC)
230,0,23,False,3PT,Right Corner 3,Right Side(R)
51,11,5,True,2PT,In The Paint (Non-RA),Center(C)
-179,-3,17,False,2PT,Mid-Range,Left Side(L)
20,159,16,False,2PT,Mid-Range,Center(C)
12,50,5,True,2PT,In The Paint (Non-RA),Center(C)
-117,159,19,True,2PT,Mid-Range,Left Side Center(LC)
-24,249,25,False,3PT,Above the Break 3,Center(C)
29,3,2,True,2PT,Restricted Area,Center(C)
26,6,2,False,2PT,Restricted Area,Center(C)
-2,20,2,True,2PT,Restricted Area,Center(C)
-120,-24,12,True,2PT,Mid-Range,Left Side(L)
15,7,1,False,2PT,Restricted Area,Center(C)
99,99,14,True,2PT,Mid-Range,Right Side(R)
28,7,2,False,2PT,Restricted Area,Center(C)
-89,145,17,False,2PT,Mid-Range,Left Side Center(LC)
136,216,25,False,3PT,Above the Break 3,Right Side Center(RC)
166,197,25,False,3PT,Above the Break 3,Right Side Center(RC)
237,1,23,True,3PT,Right Corner 3,Right Side(R)
-7,28,2,True,2PT,Restricted Area,Center(C)
-163,179,24,True,3PT,Above the Break 3,Left Side Center(LC)
51,211,21,False,2PT,Mid-Range,Center(C)
-86,127,15,False,2PT,Mid-Range,Left Side(L)
103,228,25,True,3PT,Above the Break 3,Right Side Center(RC)
-10,12,1,False,2PT,Restricted Area,Center(C)
-226,-13,22,True,3PT,Left Corner 3,Left Side(L)
-30,1,3,True,2PT,Restricted Area,Center(C)
-177,175,24,True,3PT,Above the Break 3,Left Side Center(LC)
-10,15,1,True,2PT,Restricted Area,Center(C)
-5,31,3,False,2PT,Restricted Area,Center(C)
13,15,1,False,2PT,Restricted Area,Center(C)
-146,206,25,True,3PT,Above the Break 3,Left Side Center(LC)
0,39,3,False,2PT,Restricted Area,Center(C)
239,58,24,True,3PT,Right Corner 3,Right Side(R)
-13,58,5,False,2PT,In The Paint (Non-RA),Center(C)
-34,37,5,False,2PT,In The Paint (Non-RA),Center(C)
-153,145,21,True,2PT,Mid-Range,Left Side Center(LC)
-70,160,17,True,2PT,Mid-Range,Left Side Center(LC)
26,11,2,False,2PT,Restricted Area,Center(C)
23,12,2,True,2PT,Restricted Area,Center(C)
28,7,2,False,2PT,Restricted Area,Center(C)
-108,206,23,False,2PT,Mid-Range,Left Side Center(LC)
2,126,12,False,2PT,In The Paint (Non-RA),Center(C)
4,25,2,True,2PT,Restricted Area,Center(C)
-10,1,1,True,2PT,Restricted Area,Center(C)
-21,175,17,False,2PT,Mid-Range,Center(C)
13,20,2,False,2PT,Restricted Area,Center(C)
231,7,23,True,3PT,Right Corner 3,Right Side(R)
0,27,2,True,2PT,Restricted Area,Center(C)
-24,17,2,False,2PT,Restricted Area,Center(C)
18,9,2,True,2PT,Restricted Area,Center(C)
56,42,7,False,2PT,In The Paint (Non-RA),Center(C)
-2,17,1,True,2PT,Restricted Area,Center(C)
83,134,15,True,2PT,Mid-Range,Right Side(R)
1,22,2,True,2PT,Restricted Area,Center(C)
34,160,16,False,2PT,Mid-Range,Center(C)
18,11,2,True,2PT,Restricted Area,Center(C)
1,30,3,False,2PT,Restricted Area,Center(C)
-10,20,2,False,2PT,Restricted Area,Center(C)
-7,11,1,False,2PT,Restricted Area,Center(C)
13,17,2,True,2PT,Restricted Area,Center(C)
9,19,2,True,2PT,Restricted Area,Center(C)
181,198,26,True,3PT,Above the Break 3,Right Side Center(RC)
-51,26,5,True,2PT,In The Paint (Non-RA),Center(C)
163,194,25,True,3PT,Above the Break 3,Right Side Center(RC)
53,58,7,False,2PT,In The Paint (Non-RA),Center(C)
0,20,2,False,2PT,Restricted Area,Center(C)
2,9,0,True,2PT,Restricted Area,Center(C)
155,31,15,True,2PT,Mid-Range,Right Side(R)
9,12,1,True,2PT,Restricted Area,Center(C)
-153,28,15,True,2PT,Mid-Range,Left Side(L)
144,201,24,True,3PT,Above the Break 3,Right Side Center(RC)
179,187,25,False,3PT,Above the Break 3,Right Side Center(RC)
37,254,25,False,3PT,Above the Break 3,Center(C)
56,159,16,False,2PT,Mid-Range,Right Side Center(RC)
189,25,19,False,2PT,Mid-Range,Right Side(R)
1,17,1,False,2PT,Restricted Area,Center(C)
13,20,2,True,2PT,Restricted Area,Center(C)
-141,201,24,False,3PT,Above the Break 3,Left Side Center(LC)
-19,20,2,False,2PT,Restricted Area,Center(C)
-101,159,18,False,2PT,Mid-Range,Left Side Center(LC)
-139,145,20,True,2PT,Mid-Range,Left Side Center(LC)
154,162,22,True,2PT,Mid-Range,Right Side Center(RC)
157,138,20,False,2PT,Mid-Range,Right Side Center(RC)
143,222,26,False,3PT,Above the Break 3,Right Side Center(RC)
-32,156,15,False,2PT,Mid-Range,Center(C)
0,17,1,False,2PT,Restricted Area,Center(C)
2,12,1,True,2PT,Restricted Area,Center(C)
36,11,3,False,2PT,Restricted Area,Center(C)
2,12,1,False,2PT,Restricted Area,Center(C)
-70,30,7,False,2PT,In The Paint (Non-RA),Center(C)
-3,24,2,False,2PT,Restricted Area,Center(C)
-187,159,24,False,3PT,Above the Break 3,Left Side Center(LC)
7,20,2,True,2PT,Restricted Area,Center(C)
151,154,21,False,2PT,Mid-Range,Right Side Center(RC)
-152,194,24,True,3PT,Above the Break 3,Left Side Center(LC)
53,142,15,False,2PT,Mid-Range,Center(C)
-164,173,23,True,3PT,Above the Break 3,Left Side Center(LC)
233,9,23,False,3PT,Right Corner 3,Right Side(R)
160,83,18,False,2PT,Mid-Range,Right Side(R)
36,4,3,False,2PT,Restricted Area,Center(C)
7,7,0,True,2PT,Restricted Area,Center(C)
241,-16,24,True,3PT,Right Corner 3,Right Side(R)
0,131,13,False,2PT,In The Paint (Non-RA),Center(C)
-136,50,14,False,2PT,Mid-Range,Left Side(L)
105,15,10,False,2PT,Mid-Range,Right Side(R)
9,15,1,False,2PT,Restricted Area,Center(C)
2,12,1,True,2PT,Restricted Area,Center(C)
-27,25,3,True,2PT,Restricted Area,Center(C)
-24,250,25,False,3PT,Above the Break 3,Center(C)
237,44,24,False,3PT,Right Corner 3,Right Side(R)
-153,197,24,True,3PT,Above the Break 3,Left Side Center(LC)
185,88,20,False,2PT,Mid-Range,Right Side(R)
-18,26,3,True,2PT,Restricted Area,Center(C)
-15,15,2,True,2PT,Restricted Area,Center(C)
12,23,2,False,2PT,Restricted Area,Center(C)
160,3,16,True,2PT,Mid-Range,Right Side(R)
-95,153,18,False,2PT,Mid-Range,Left Side Center(LC)
-164,-8,16,False,2PT,Mid-Range,Left Side(L)
-10,23,2,True,2PT,Restricted Area,Center(C)
125,142,18,True,2PT,Mid-Range,Right Side Center(RC)
-150,189,24,False,3PT,Above the Break 3,Left Side Center(LC)
9,19,2,True,2PT,Restricted Area,Center(C)
193,15,19,False,2PT,Mid-Range,Right Side(R)
-15,22,2,True,2PT,Restricted Area,Center(C)
-7,15,1,True,2PT,Restricted Area,Center(C)
-168,80,18,True,2PT,Mid-Range,Left Side(L)
140,201,24,False,3PT,Above the Break 3,Right Side Center(RC)
-116,134,17,True,2PT,Mid-Range,Left Side Center(LC)
17,15,2,True,2PT,Restricted Area,Center(C)
0,17,1,False,2PT,Restricted Area,Center(C)
15,12,1,False,2PT,Restricted Area,Center(C)
-37,124,12,True,2PT,In The Paint (Non-RA),Center(C)
88,146,17,True,2PT,Mid-Range,Right Side Center(RC)
108,233,25,True,3PT,Above the Break 3,Right Side Center(RC)
20,11,2,True,2PT,Restricted Area,Center(C)
-18,17,2,True,2PT,Restricted Area,Center(C)
-123,30,12,False,2PT,Mid-Range,Left Side(L)
0,15,1,True,2PT,Restricted Area,Center(C)
-125,63,13,False,2PT,Mid-Range,Left Side(L)
81,239,25,False,3PT,Above the Break 3,Right Side Center(RC)
146,36,15,False,2PT,Mid-Range,Right Side(R)
17,244,24,False,3PT,Above the Break 3,Center(C)
1,159,15,True,2PT,Mid-Range,Center(C)
132,211,24,True,3PT,Above the Break 3,Right Side Center(RC)
6,58,5,True,2PT,In The Paint (Non-RA),Center(C)
24,31,3,True,2PT,Restricted Area,Center(C)
-144,6,14,False,2PT,Mid-Range,Left Side(L)
102,48,11,False,2PT,Mid-Range,Right Side(R)
155,149,21,False,2PT,Mid-Range,Right Side Center(RC)
7,15,1,True,2PT,Restricted Area,Center(C)
17,7,1,True,2PT,Restricted Area,Center(C)
30,17,3,False,2PT,Restricted Area,Center(C)
9,22,2,False,2PT,Restricted Area,Center(C)
-98,230,25,True,3PT,Above the Break 3,Left Side Center(LC)
-141,69,15,False,2PT,Mid-Range,Left Side(L)
-18,11,2,True,2PT,Restricted Area,Center(C)
54,44,6,True,2PT,In The Paint (Non-RA),Center(C)
29,6,2,True,2PT,Restricted Area,Center(C)
