loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
-24.0,71.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
165.0,222.0,27.0,False,3PT,Above the Break 3,Right Side Center(RC)
13.0,66.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
13.0,179.0,17.0,True,2PT,Mid-Range,Center(C)
17.0,14.0,2.0,False,2PT,Restricted Area,Center(C)
-125.0,209.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
42.0,48.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
1.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
-14.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-133.0,25.0,13.0,False,2PT,Mid-Range,Left Side(L)
36.0,75.0,8.0,False,2PT,In The Paint (Non-RA),Center(C)
20.0,1.0,2.0,True,2PT,Restricted Area,Center(C)
-89.0,39.0,9.0,False,2PT,Mid-Range,Left Side(L)
124.0,14.0,12.0,True,2PT,Mid-Range,Right Side(R)
-64.0,181.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
-49.0,164.0,17.0,True,2PT,Mid-Range,Center(C)
155.0,94.0,18.0,False,2PT,Mid-Range,Right Side(R)
-16.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
177.0,3.0,17.0,True,2PT,Mid-Range,Right Side(R)
-23.0,186.0,18.0,True,2PT,Mid-Range,Center(C)
-193.0,12.0,19.0,True,2PT,Mid-Range,Left Side(L)
20.0,157.0,15.0,False,2PT,Mid-Range,Center(C)
39.0,157.0,16.0,False,2PT,Mid-Range,Center(C)
-38.0,249.0,25.0,False,3PT,Above the Break 3,Center(C)
-8.0,75.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
-13.0,244.0,24.0,True,3PT,Above the Break 3,Center(C)
-11.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-153.0,42.0,15.0,True,2PT,Mid-Range,Left Side(L)
-56.0,42.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
200.0,154.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
59.0,173.0,18.0,True,2PT,Mid-Range,Right Side Center(RC)
154.0,123.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
-150.0,3.0,15.0,True,2PT,Mid-Range,Left Side(L)
17.0,4.0,1.0,False,2PT,Restricted Area,Center(C)
-45.0,131.0,13.0,True,2PT,In The Paint (Non-RA),Center(C)
162.0,198.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
149.0,209.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-43.0,246.0,24.0,False,3PT,Above the Break 3,Center(C)
162.0,197.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
140.0,157.0,21.0,True,2PT,Mid-Range,Right Side Center(RC)
2.0,126.0,12.0,True,2PT,In The Paint (Non-RA),Center(C)
-79.0,233.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-100.0,159.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
193.0,50.0,19.0,True,2PT,Mid-Range,Right Side(R)
-87.0,227.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
206.0,153.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-106.0,153.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
23.0,97.0,9.0,False,2PT,In The Paint (Non-RA),Center(C)
168.0,64.0,17.0,False,2PT,Mid-Range,Right Side(R)
136.0,134.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
179.0,-2.0,17.0,False,2PT,Mid-Range,Right Side(R)
-87.0,310.0,32.0,False,3PT,Above the Break 3,Center(C)
1.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-130.0,137.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
-231.0,64.0,23.0,True,3PT,Left Corner 3,Left Side(L)
23.0,6.0,2.0,True,2PT,Restricted Area,Center(C)
-226.0,63.0,23.0,False,3PT,Left Corner 3,Left Side(L)
95.0,170.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
-231.0,80.0,24.0,True,3PT,Left Corner 3,Left Side(L)
24.0,9.0,2.0,True,2PT,Restricted Area,Center(C)
-19.0,47.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
4.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
1.0,34.0,3.0,False,2PT,Restricted Area,Center(C)
-7.0,102.0,10.0,True,2PT,In The Paint (Non-RA),Center(C)
-5.0,89.0,8.0,False,2PT,In The Paint (Non-RA),Center(C)
-101.0,217.0,23.0,False,3PT,Above the Break 3,Left Side Center(LC)
29.0,17.0,3.0,False,2PT,Restricted Area,Center(C)
-68.0,175.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
-78.0,153.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-125.0,131.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
-65.0,157.0,16.0,True,2PT,Mid-Range,Left Side Center(LC)
108.0,91.0,14.0,False,2PT,Mid-Range,Right Side(R)
133.0,126.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
106.0,148.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
-5.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-133.0,214.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-11.0,113.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
21.0,9.0,2.0,False,2PT,Restricted Area,Center(C)
20.0,63.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
62.0,179.0,18.0,True,2PT,Mid-Range,Right Side Center(RC)
-163.0,189.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-100.0,110.0,14.0,False,2PT,Mid-Range,Left Side(L)
92.0,233.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-133.0,132.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
-161.0,39.0,16.0,True,2PT,Mid-Range,Left Side(L)
32.0,48.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-123.0,148.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
89.0,176.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
61.0,127.0,14.0,False,2PT,In The Paint (Non-RA),Center(C)
-5.0,66.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-52.0,164.0,17.0,False,2PT,Mid-Range,Center(C)
-71.0,179.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
61.0,91.0,10.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-149.0,26.0,15.0,False,2PT,Mid-Range,Left Side(L)
-89.0,159.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
-4.0,0.0,0.0,False,2PT,Restricted Area,Center(C)
-73.0,160.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-194.0,159.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
23.0,1.0,2.0,True,2PT,Restricted Area,Center(C)
105.0,137.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
47.0,160.0,16.0,False,2PT,Mid-Range,Center(C)
21.0,1.0,2.0,False,2PT,Restricted Area,Center(C)
9.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
185.0,165.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-90.0,63.0,10.0,True,2PT,Mid-Range,Left Side(L)
234.0,15.0,23.0,True,3PT,Right Corner 3,Right Side(R)
13.0,9.0,1.0,False,2PT,Restricted Area,Center(C)
15.0,110.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
-46.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
9.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
-27.0,249.0,25.0,True,3PT,Above the Break 3,Center(C)
7.0,23.0,2.0,True,2PT,Restricted Area,Center(C)
-57.0,242.0,24.0,True,3PT,Above the Break 3,Center(C)
-229.0,22.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-37.0,154.0,15.0,False,2PT,Mid-Range,Center(C)
18.0,186.0,18.0,True,2PT,Mid-Range,Center(C)
17.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
15.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
116.0,228.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
15.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-139.0,26.0,14.0,False,2PT,Mid-Range,Left Side(L)
53.0,67.0,8.0,True,2PT,In The Paint (Non-RA),Right Side(R)
198.0,165.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
133.0,131.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
-38.0,153.0,15.0,True,2PT,Mid-Range,Center(C)
29.0,67.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-8.0,20.0,2.0,False,2PT,Restricted Area,Center(C)
132.0,209.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-228.0,36.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-57.0,170.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
7.0,48.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
21.0,45.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
7.0,15.0,1.0,False,2PT,Restricted Area,Center(C)
-98.0,108.0,14.0,True,2PT,Mid-Range,Left Side(L)
236.0,12.0,23.0,False,3PT,Right Corner 3,Right Side(R)
231.0,7.0,23.0,True,3PT,Right Corner 3,Right Side(R)
17.0,1.0,1.0,True,2PT,Restricted Area,Center(C)
237.0,31.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-87.0,241.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-202.0,138.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-10.0,4.0,1.0,True,2PT,Restricted Area,Center(C)
15.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-114.0,142.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
0.0,168.0,16.0,False,2PT,Mid-Range,Center(C)
20.0,93.0,9.0,False,2PT,In The Paint (Non-RA),Center(C)
-15.0,249.0,24.0,True,3PT,Above the Break 3,Center(C)
-198.0,15.0,19.0,True,2PT,Mid-Range,Left Side(L)
236.0,15.0,23.0,True,3PT,Right Corner 3,Right Side(R)
-11.0,74.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-5.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-10.0,157.0,15.0,True,2PT,Mid-Range,Center(C)
-4.0,175.0,17.0,True,2PT,Mid-Range,Center(C)
-228.0,17.0,22.0,False,3PT,Left Corner 3,Left Side(L)
61.0,246.0,25.0,True,3PT,Above the Break 3,Center(C)
20.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-155.0,206.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-229.0,25.0,23.0,False,3PT,Left Corner 3,Left Side(L)
147.0,52.0,15.0,False,2PT,Mid-Range,Right Side(R)
-229.0,19.0,22.0,True,3PT,Left Corner 3,Left Side(L)
0.0,113.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
0.0,63.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-122.0,219.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-2.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
42.0,170.0,17.0,True,2PT,Mid-Range,Center(C)
97.0,94.0,13.0,False,2PT,Mid-Range,Right Side(R)
-232.0,45.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-100.0,132.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
-11.0,3.0,1.0,False,2PT,Restricted Area,Center(C)
-212.0,149.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-59.0,249.0,25.0,False,3PT,Above the Break 3,Center(C)
-8.0,3.0,0.0,False,2PT,Restricted Area,Center(C)
-157.0,31.0,16.0,False,2PT,Mid-Range,Left Side(L)
146.0,94.0,17.0,False,2PT,Mid-Range,Right Side(R)
7.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
-18.0,37.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-46.0,172.0,17.0,False,2PT,Mid-Range,Center(C)
23.0,3.0,2.0,True,2PT,Restricted Area,Center(C)
65.0,242.0,25.0,False,3PT,Above the Break 3,Center(C)
91.0,77.0,11.0,False,2PT,Mid-Range,Right Side(R)
4.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
15.0,69.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
12.0,1.0,1.0,True,2PT,Restricted Area,Center(C)
-16.0,170.0,17.0,True,2PT,Mid-Range,Center(C)
-68.0,230.0,23.0,False,3PT,Above the Break 3,Center(C)
-141.0,82.0,16.0,False,2PT,Mid-Range,Left Side(L)
237.0,36.0,23.0,False,3PT,Right Corner 3,Right Side(R)
12.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
12.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
24.0,47.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
17.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-78.0,233.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
149.0,1.0,14.0,False,2PT,Mid-Range,Right Side(R)
-228.0,19.0,22.0,False,3PT,Left Corner 3,Left Side(L)
18.0,31.0,3.0,True,2PT,Restricted Area,Center(C)
-11.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-164.0,7.0,16.0,False,2PT,Mid-Range,Left Side(L)
7.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
24.0,66.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
26.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-224.0,34.0,22.0,False,3PT,Left Corner 3,Left Side(L)
152.0,216.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
12.0,4.0,1.0,True,2PT,Restricted Area,Center(C)
34.0,247.0,24.0,False,3PT,Above the Break 3,Center(C)
-180.0,181.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
67.0,85.0,10.0,True,2PT,In The Paint (Non-RA),Right Side(R)
12.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
1.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
23.0,72.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
155.0,194.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
20.0,1.0,2.0,True,2PT,Restricted Area,Center(C)
-4.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
4.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
237.0,12.0,23.0,False,3PT,Right Corner 3,Right Side(R)
13.0,-2.0,1.0,True,2PT,Restricted Area,Center(C)
17.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-226.0,75.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-109.0,41.0,11.0,True,2PT,Mid-Range,Left Side(L)
-128.0,96.0,16.0,False,2PT,Mid-Range,Left Side(L)
18.0,3.0,1.0,False,2PT,Restricted Area,Center(C)
1.0,-2.0,0.0,True,2PT,Restricted Area,Center(C)
13.0,4.0,1.0,True,2PT,Restricted Area,Center(C)
168.0,198.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
231.0,41.0,23.0,False,3PT,Right Corner 3,Right Side(R)
9.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
6.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
47.0,77.0,9.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-5.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
17.0,1.0,1.0,False,2PT,Restricted Area,Center(C)
20.0,45.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
81.0,159.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-131.0,119.0,17.0,False,2PT,Mid-Range,Left Side Center(LC)
170.0,189.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
7.0,55.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-18.0,26.0,3.0,False,2PT,Restricted Area,Center(C)
7.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
157.0,197.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
50.0,183.0,18.0,False,2PT,Mid-Range,Center(C)
2.0,60.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
143.0,217.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
179.0,75.0,19.0,False,2PT,Mid-Range,Right Side(R)
152.0,205.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-232.0,15.0,23.0,False,3PT,Left Corner 3,Left Side(L)
86.0,69.0,11.0,False,2PT,Mid-Range,Right Side(R)
-33.0,3.0,3.0,False,2PT,Restricted Area,Center(C)
9.0,9.0,1.0,True,2PT,Restricted Area,Center(C)
-201.0,135.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-5.0,0.0,0.0,False,2PT,Restricted Area,Center(C)
20.0,250.0,25.0,False,3PT,Above the Break 3,Center(C)
-43.0,102.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
237.0,34.0,23.0,True,3PT,Right Corner 3,Right Side(R)
140.0,213.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
176.0,184.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-98.0,53.0,11.0,False,2PT,Mid-Range,Left Side(L)
-8.0,34.0,3.0,True,2PT,Restricted Area,Center(C)
21.0,58.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-52.0,97.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
237.0,3.0,23.0,False,3PT,Right Corner 3,Right Side(R)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-153.0,61.0,16.0,False,2PT,Mid-Range,Left Side(L)
12.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
212.0,19.0,21.0,False,2PT,Mid-Range,Right Side(R)
23.0,9.0,2.0,True,2PT,Restricted Area,Center(C)
26.0,14.0,2.0,True,2PT,Restricted Area,Center(C)
146.0,63.0,15.0,False,2PT,Mid-Range,Right Side(R)
230.0,36.0,23.0,True,3PT,Right Corner 3,Right Side(R)
-139.0,118.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
179.0,187.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
18.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-79.0,233.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
20.0,302.0,30.0,False,3PT,Above the Break 3,Center(C)
237.0,36.0,23.0,True,3PT,Right Corner 3,Right Side(R)
154.0,201.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
2.0,75.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
23.0,64.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-86.0,231.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
170.0,181.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-10.0,6.0,1.0,False,2PT,Restricted Area,Center(C)
-12.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
13.0,4.0,1.0,False,2PT,Restricted Area,Center(C)
42.0,41.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-224.0,23.0,22.0,True,3PT,Left Corner 3,Left Side(L)
110.0,231.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
69.0,160.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
138.0,156.0,20.0,True,2PT,Mid-Range,Right Side Center(RC)
15.0,176.0,17.0,False,2PT,Mid-Range,Center(C)
-65.0,241.0,24.0,True,3PT,Above the Break 3,Center(C)
-92.0,165.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
125.0,222.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
207.0,201.0,28.0,True,3PT,Above the Break 3,Right Side Center(RC)
26.0,39.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-108.0,138.0,17.0,False,2PT,Mid-Range,Left Side Center(LC)
236.0,67.0,24.0,True,3PT,Right Corner 3,Right Side(R)
53.0,26.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
28.0,3.0,2.0,False,2PT,Restricted Area,Center(C)
4.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
237.0,26.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-15.0,23.0,2.0,False,2PT,Restricted Area,Center(C)
26.0,6.0,2.0,False,2PT,Restricted Area,Center(C)
9.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
2.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
9.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
143.0,131.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
166.0,190.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
7.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
236.0,44.0,24.0,False,3PT,Right Corner 3,Right Side(R)
29.0,194.0,19.0,False,2PT,Mid-Range,Center(C)
12.0,104.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
-168.0,184.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-27.0,110.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
-4.0,23.0,2.0,False,2PT,Restricted Area,Center(C)
-21.0,67.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
47.0,66.0,8.0,True,2PT,In The Paint (Non-RA),Right Side(R)
132.0,30.0,13.0,False,2PT,Mid-Range,Right Side(R)
-226.0,28.0,22.0,False,3PT,Left Corner 3,Left Side(L)
-2.0,-3.0,0.0,False,2PT,Restricted Area,Center(C)
24.0,4.0,2.0,False,2PT,Restricted Area,Center(C)
-65.0,184.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
-226.0,12.0,22.0,False,3PT,Left Corner 3,Left Side(L)
0.0,3.0,0.0,False,2PT,Restricted Area,Center(C)
-5.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
20.0,4.0,2.0,True,2PT,Restricted Area,Center(C)
-7.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-21.0,14.0,2.0,True,2PT,Restricted Area,Center(C)
-79.0,168.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
10.0,6.0,1.0,True,2PT,Restricted Area,Center(C)
4.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
26.0,26.0,3.0,True,2PT,Restricted Area,Center(C)
-13.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
2.0,15.0,1.0,False,2PT,Restricted Area,Center(C)
237.0,7.0,23.0,True,3PT,Right Corner 3,Right Side(R)
21.0,14.0,2.0,False,2PT,Restricted Area,Center(C)
228.0,121.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
125.0,15.0,12.0,True,2PT,Mid-Range,Right Side(R)
209.0,168.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
242.0,3.0,24.0,False,3PT,Right Corner 3,Right Side(R)
220.0,143.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
237.0,-25.0,23.0,False,3PT,Right Corner 3,Right Side(R)
233.0,-32.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-51.0,42.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-15.0,58.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
154.0,31.0,15.0,True,2PT,Mid-Range,Right Side(R)
-27.0,12.0,2.0,False,2PT,Restricted Area,Center(C)
-23.0,9.0,2.0,True,2PT,Restricted Area,Center(C)
-23.0,9.0,2.0,True,2PT,Restricted Area,Center(C)
0.0,14.0,1.0,True,2PT,Restricted Area,Center(C)
-190.0,146.0,23.0,True,3PT,Above the Break 3,Left Side Center(LC)
-201.0,145.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-15.0,36.0,3.0,True,2PT,Restricted Area,Center(C)
234.0,105.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-76.0,123.0,14.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-188.0,153.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-70.0,235.0,24.0,True,3PT,Above the Break 3,Center(C)
159.0,145.0,21.0,False,2PT,Mid-Range,Right Side Center(RC)
-11.0,37.0,3.0,False,2PT,Restricted Area,Center(C)
-11.0,-2.0,1.0,False,2PT,Restricted Area,Center(C)
-4.0,14.0,1.0,True,2PT,Restricted Area,Center(C)
-29.0,30.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
36.0,42.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
21.0,6.0,2.0,True,2PT,Restricted Area,Center(C)
152.0,67.0,16.0,True,2PT,Mid-Range,Right Side(R)
146.0,53.0,15.0,False,2PT,Mid-Range,Right Side(R)
-7.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-198.0,138.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-51.0,123.0,13.0,True,2PT,In The Paint (Non-RA),Center(C)
47.0,-24.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
165.0,107.0,19.0,True,2PT,Mid-Range,Right Side(R)
-131.0,96.0,16.0,True,2PT,Mid-Range,Left Side Center(LC)
94.0,26.0,9.0,False,2PT,Mid-Range,Right Side(R)
234.0,104.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-11.0,17.0,2.0,False,2PT,Restricted Area,Center(C)
141.0,15.0,14.0,False,2PT,Mid-Range,Right Side(R)
-16.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-2.0,22.0,2.0,False,2PT,Restricted Area,Center(C)
-2.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
-62.0,56.0,8.0,True,2PT,In The Paint (Non-RA),Left Side(L)
-41.0,47.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-23.0,6.0,2.0,False,2PT,Restricted Area,Center(C)
-35.0,60.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
144.0,89.0,16.0,True,2PT,Mid-Range,Right Side(R)
31.0,53.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
13.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-10.0,17.0,1.0,True,2PT,Restricted Area,Center(C)
36.0,75.0,8.0,False,2PT,In The Paint (Non-RA),Center(C)
-226.0,-25.0,22.0,True,3PT,Left Corner 3,Left Side(L)
146.0,28.0,14.0,True,2PT,Mid-Range,Right Side(R)
-8.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
179.0,140.0,22.0,False,2PT,Mid-Range,Right Side Center(RC)
18.0,20.0,2.0,True,2PT,Restricted Area,Center(C)
237.0,-24.0,23.0,False,3PT,Right Corner 3,Right Side(R)
24.0,7.0,2.0,True,2PT,Restricted Area,Center(C)
226.0,119.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
118.0,22.0,12.0,True,2PT,Mid-Range,Right Side(R)
-223.0,-27.0,22.0,False,3PT,Left Corner 3,Left Side(L)
215.0,134.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
124.0,216.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
45.0,172.0,17.0,True,2PT,Mid-Range,Center(C)
-65.0,246.0,25.0,False,3PT,Above the Break 3,Center(C)
26.0,9.0,2.0,True,2PT,Restricted Area,Center(C)
21.0,7.0,2.0,True,2PT,Restricted Area,Center(C)
122.0,105.0,16.0,True,2PT,Mid-Range,Right Side Center(RC)
18.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-180.0,170.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
13.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-26.0,25.0,3.0,True,2PT,Restricted Area,Center(C)
-26.0,31.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
